datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC uS/cm,EC Abs uS/cm,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-23 04:18:12,11/23/2021 4:40:49 a. m.,13.42,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,39.4,2.99
2021-11-23 04:18:17,11/23/2021 4:40:54 a. m.,13.42,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,39.5,3.0
2021-11-23 04:18:22,11/23/2021 4:40:59 a. m.,13.42,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,39.7,3.02
2021-11-23 04:18:27,11/23/2021 4:41:04 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.8,3.03
2021-11-23 04:18:32,11/23/2021 4:41:09 a. m.,13.42,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,40.0,3.04
2021-11-23 04:18:37,11/23/2021 4:41:14 a. m.,13.42,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,40.0,3.04
2021-11-23 04:18:42,11/23/2021 4:41:19 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.784,40.0,3.04
2021-11-23 04:18:47,11/23/2021 4:41:24 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.0,3.04
2021-11-23 04:18:52,11/23/2021 4:41:29 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.0,3.04
2021-11-23 04:18:57,11/23/2021 4:41:34 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.0,3.04
2021-11-23 04:19:02,11/23/2021 4:41:39 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.0,3.04
2021-11-23 04:19:07,11/23/2021 4:41:44 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.9,3.03
2021-11-23 04:19:12,11/23/2021 4:41:49 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.9,3.03
2021-11-23 04:19:17,11/23/2021 4:41:54 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,39.9,3.03
2021-11-23 04:19:22,11/23/2021 4:41:59 a. m.,13.42,4.85,134.7,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.8,3.02
2021-11-23 04:19:27,11/23/2021 4:42:04 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.784,39.8,3.02
2021-11-23 04:19:32,11/23/2021 4:42:09 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.783,39.7,3.02
2021-11-23 04:19:37,11/23/2021 4:42:14 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.6,3.01
2021-11-23 04:19:42,11/23/2021 4:42:19 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.78,39.5,3.0
2021-11-23 04:19:47,11/23/2021 4:42:24 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.5,3.0
2021-11-23 04:19:52,11/23/2021 4:42:29 a. m.,13.42,4.86,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.784,39.4,2.99
2021-11-23 04:19:57,11/23/2021 4:42:34 a. m.,13.42,4.85,134.6,315.2,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.4,2.99
2021-11-23 04:20:02,11/23/2021 4:42:39 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.3,2.99
2021-11-23 04:20:07,11/23/2021 4:42:44 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.1,2.97
2021-11-23 04:20:12,11/23/2021 4:42:49 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.782,39.0,2.96
2021-11-23 04:20:17,11/23/2021 4:42:54 a. m.,13.42,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,39.0,2.97
2021-11-23 04:20:22,11/23/2021 4:42:59 a. m.,13.42,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.785,39.1,2.97
2021-11-23 04:20:27,11/23/2021 4:43:04 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,39.4,2.99
2021-11-23 04:20:32,11/23/2021 4:43:09 a. m.,13.42,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,39.9,3.03
2021-11-23 04:20:37,11/23/2021 4:43:14 a. m.,13.42,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.4,3.07
2021-11-23 04:20:42,11/23/2021 4:43:19 a. m.,13.42,4.86,134.4,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.8,3.1
2021-11-23 04:20:47,11/23/2021 4:43:24 a. m.,13.42,4.86,134.4,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.1,3.13
2021-11-23 04:20:52,11/23/2021 4:43:29 a. m.,13.42,4.86,134.4,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.3,3.14
2021-11-23 04:20:57,11/23/2021 4:43:34 a. m.,13.42,4.86,134.4,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.5,3.15
2021-11-23 04:21:02,11/23/2021 4:43:39 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.5,3.15
2021-11-23 04:21:07,11/23/2021 4:43:44 a. m.,13.42,4.86,134.4,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,41.5,3.15
2021-11-23 04:21:12,11/23/2021 4:43:49 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.4,3.15
2021-11-23 04:21:17,11/23/2021 4:43:54 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.3,3.14
2021-11-23 04:21:22,11/23/2021 4:43:59 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.3,3.13
2021-11-23 04:21:27,11/23/2021 4:44:04 a. m.,13.42,4.86,134.5,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:21:32,11/23/2021 4:44:09 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.2,3.13
2021-11-23 04:21:37,11/23/2021 4:44:14 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.2,3.13
2021-11-23 04:21:42,11/23/2021 4:44:19 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:21:47,11/23/2021 4:44:24 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.2,3.13
2021-11-23 04:21:52,11/23/2021 4:44:29 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.2,3.13
2021-11-23 04:21:57,11/23/2021 4:44:34 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.2,3.13
2021-11-23 04:22:02,11/23/2021 4:44:39 a. m.,13.42,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.2,3.13
2021-11-23 04:22:07,11/23/2021 4:44:44 a. m.,13.42,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.1,3.12
2021-11-23 04:22:12,11/23/2021 4:44:49 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.1,3.12
2021-11-23 04:22:17,11/23/2021 4:44:54 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.1,3.12
2021-11-23 04:22:22,11/23/2021 4:44:59 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.0,3.12
2021-11-23 04:22:27,11/23/2021 4:45:04 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.0,3.11
2021-11-23 04:22:32,11/23/2021 4:45:09 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,40.8,3.1
2021-11-23 04:22:37,11/23/2021 4:45:14 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.8,3.1
2021-11-23 04:22:42,11/23/2021 4:45:19 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.0,3.12
2021-11-23 04:22:47,11/23/2021 4:45:24 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.3,3.14
2021-11-23 04:22:52,11/23/2021 4:45:29 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.6,3.16
2021-11-23 04:22:57,11/23/2021 4:45:34 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.7,3.17
2021-11-23 04:23:02,11/23/2021 4:45:39 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.785,41.8,3.18
2021-11-23 04:23:07,11/23/2021 4:45:44 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.786,42.0,3.19
2021-11-23 04:23:12,11/23/2021 4:45:49 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.785,42.1,3.2
2021-11-23 04:23:17,11/23/2021 4:45:54 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.786,42.1,3.2
2021-11-23 04:23:22,11/23/2021 4:45:59 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.784,42.2,3.2
2021-11-23 04:23:27,11/23/2021 4:46:04 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.785,42.3,3.21
2021-11-23 04:23:32,11/23/2021 4:46:09 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.786,42.3,3.21
2021-11-23 04:23:37,11/23/2021 4:46:14 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,42.4,3.22
2021-11-23 04:23:42,11/23/2021 4:46:19 a. m.,13.41,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,42.3,3.22
2021-11-23 04:23:47,11/23/2021 4:46:24 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,42.3,3.21
2021-11-23 04:23:52,11/23/2021 4:46:29 a. m.,13.41,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,42.2,3.2
2021-11-23 04:23:57,11/23/2021 4:46:34 a. m.,13.41,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,42.0,3.19
2021-11-23 04:24:02,11/23/2021 4:46:39 a. m.,13.41,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.9,3.18
2021-11-23 04:24:07,11/23/2021 4:46:44 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.8,3.18
2021-11-23 04:24:12,11/23/2021 4:46:49 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.8,3.17
2021-11-23 04:24:17,11/23/2021 4:46:54 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.786,41.7,3.17
2021-11-23 04:24:22,11/23/2021 4:46:59 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.7,3.17
2021-11-23 04:24:27,11/23/2021 4:47:04 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.6,3.16
2021-11-23 04:24:32,11/23/2021 4:47:09 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,41.5,3.16
2021-11-23 04:24:37,11/23/2021 4:47:14 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.5,3.15
2021-11-23 04:24:42,11/23/2021 4:47:19 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.5,3.15
2021-11-23 04:24:47,11/23/2021 4:47:24 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.5,3.16
2021-11-23 04:24:52,11/23/2021 4:47:29 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.5,3.15
2021-11-23 04:24:57,11/23/2021 4:47:34 a. m.,13.41,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.4,3.14
2021-11-23 04:25:02,11/23/2021 4:47:39 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.3,3.14
2021-11-23 04:25:07,11/23/2021 4:47:44 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.3,3.14
2021-11-23 04:25:12,11/23/2021 4:47:49 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:25:17,11/23/2021 4:47:54 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.3,3.13
2021-11-23 04:25:22,11/23/2021 4:47:59 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.3,3.13
2021-11-23 04:25:27,11/23/2021 4:48:04 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.2,3.13
2021-11-23 04:25:32,11/23/2021 4:48:09 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.1,3.12
2021-11-23 04:25:37,11/23/2021 4:48:14 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.8,3.1
2021-11-23 04:25:42,11/23/2021 4:48:19 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.7,3.09
2021-11-23 04:25:47,11/23/2021 4:48:24 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,40.6,3.09
2021-11-23 04:25:52,11/23/2021 4:48:29 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.9,3.11
2021-11-23 04:25:57,11/23/2021 4:48:34 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.3,3.14
2021-11-23 04:26:02,11/23/2021 4:48:39 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.785,41.7,3.17
2021-11-23 04:26:07,11/23/2021 4:48:44 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.9,3.18
2021-11-23 04:26:12,11/23/2021 4:48:49 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,42.0,3.19
2021-11-23 04:26:17,11/23/2021 4:48:54 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,42.1,3.2
2021-11-23 04:26:22,11/23/2021 4:48:59 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,42.1,3.2
2021-11-23 04:26:27,11/23/2021 4:49:04 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,42.1,3.2
2021-11-23 04:26:32,11/23/2021 4:49:09 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,42.1,3.2
2021-11-23 04:26:37,11/23/2021 4:49:14 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,42.0,3.19
2021-11-23 04:26:42,11/23/2021 4:49:19 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.9,3.18
2021-11-23 04:26:47,11/23/2021 4:49:24 a. m.,13.41,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,41.8,3.17
2021-11-23 04:26:52,11/23/2021 4:49:29 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.6,3.16
2021-11-23 04:26:57,11/23/2021 4:49:34 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.5,3.16
2021-11-23 04:27:02,11/23/2021 4:49:39 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.5,3.15
2021-11-23 04:27:07,11/23/2021 4:49:44 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.3,3.14
2021-11-23 04:27:12,11/23/2021 4:49:49 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.2,3.13
2021-11-23 04:27:17,11/23/2021 4:49:54 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.1,3.12
2021-11-23 04:27:22,11/23/2021 4:49:59 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.0,3.12
2021-11-23 04:27:27,11/23/2021 4:50:04 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.0,3.12
2021-11-23 04:27:32,11/23/2021 4:50:09 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.0,3.12
2021-11-23 04:27:37,11/23/2021 4:50:14 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.1,3.12
2021-11-23 04:27:42,11/23/2021 4:50:19 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:27:47,11/23/2021 4:50:24 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.785,41.2,3.13
2021-11-23 04:27:52,11/23/2021 4:50:29 a. m.,13.41,4.86,134.5,314.8,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.2,3.13
2021-11-23 04:27:57,11/23/2021 4:50:34 a. m.,13.41,4.86,134.4,314.8,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.2,3.13
2021-11-23 04:28:02,11/23/2021 4:50:39 a. m.,13.41,4.86,134.5,314.8,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.2,3.13
2021-11-23 04:28:07,11/23/2021 4:50:44 a. m.,13.41,4.86,134.5,314.8,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.2,3.13
2021-11-23 04:28:12,11/23/2021 4:50:49 a. m.,13.41,4.86,134.5,314.8,690.0,538.0,1.4,0.345,0.34,0.0,10.78,41.1,3.12
2021-11-23 04:28:17,11/23/2021 4:50:54 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.782,41.1,3.13
2021-11-23 04:28:22,11/23/2021 4:50:59 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.1,3.13
2021-11-23 04:28:27,11/23/2021 4:51:04 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.1,3.13
2021-11-23 04:28:32,11/23/2021 4:51:09 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:28:37,11/23/2021 4:51:14 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,41.2,3.13
2021-11-23 04:28:42,11/23/2021 4:51:19 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.1,3.13
2021-11-23 04:28:47,11/23/2021 4:51:24 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.1,3.13
2021-11-23 04:28:52,11/23/2021 4:51:29 a. m.,13.4,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.786,41.1,3.12
2021-11-23 04:28:57,11/23/2021 4:51:34 a. m.,13.4,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.784,41.0,3.12
2021-11-23 04:29:02,11/23/2021 4:51:39 a. m.,13.4,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,41.0,3.11
2021-11-23 04:29:07,11/23/2021 4:51:44 a. m.,13.4,4.85,134.7,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.9,3.11
2021-11-23 04:29:12,11/23/2021 4:51:49 a. m.,13.4,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.9,3.11
2021-11-23 04:29:17,11/23/2021 4:51:54 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.8,3.1
2021-11-23 04:29:22,11/23/2021 4:51:59 a. m.,13.4,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.8,3.1
2021-11-23 04:29:27,11/23/2021 4:52:04 a. m.,13.4,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.7,3.09
2021-11-23 04:29:32,11/23/2021 4:52:09 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.782,40.7,3.09
2021-11-23 04:29:37,11/23/2021 4:52:14 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.6,3.09
2021-11-23 04:29:42,11/23/2021 4:52:19 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,40.6,3.08
2021-11-23 04:29:47,11/23/2021 4:52:24 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.5,3.08
2021-11-23 04:29:52,11/23/2021 4:52:29 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.4,3.07
2021-11-23 04:29:57,11/23/2021 4:52:34 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.3,3.06
2021-11-23 04:30:02,11/23/2021 4:52:39 a. m.,13.41,4.85,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.2,3.06
2021-11-23 04:30:07,11/23/2021 4:52:44 a. m.,13.41,4.85,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.1,3.05
2021-11-23 04:30:12,11/23/2021 4:52:49 a. m.,13.41,4.85,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,40.1,3.04
2021-11-23 04:30:17,11/23/2021 4:52:54 a. m.,13.41,4.86,134.5,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.786,40.0,3.04
2021-11-23 04:30:22,11/23/2021 4:52:59 a. m.,13.41,4.86,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.783,39.9,3.03
2021-11-23 04:30:27,11/23/2021 4:53:04 a. m.,13.41,4.86,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.8,3.02
2021-11-23 04:30:32,11/23/2021 4:53:09 a. m.,13.41,4.86,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,39.7,3.02
2021-11-23 04:30:37,11/23/2021 4:53:14 a. m.,13.41,4.86,134.6,314.9,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,39.6,3.0
2021-11-23 04:30:42,11/23/2021 4:53:19 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,39.4,2.99
2021-11-23 04:30:47,11/23/2021 4:53:24 a. m.,13.41,4.86,134.6,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.78,39.3,2.99
2021-11-23 04:30:52,11/23/2021 4:53:29 a. m.,13.41,4.86,134.5,315.0,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,39.2,2.98
2021-11-23 04:30:57,11/23/2021 4:53:34 a. m.,13.41,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.777999999999999,39.1,2.97
2021-11-23 04:31:02,11/23/2021 4:53:39 a. m.,13.4,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,39.1,2.97
2021-11-23 04:31:07,11/23/2021 4:53:44 a. m.,13.4,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.78,39.0,2.96
2021-11-23 04:31:12,11/23/2021 4:53:49 a. m.,13.4,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,39.0,2.96
2021-11-23 04:31:17,11/23/2021 4:53:54 a. m.,13.4,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.78,38.9,2.96
2021-11-23 04:31:22,11/23/2021 4:53:59 a. m.,13.4,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.78,38.9,2.95
2021-11-23 04:31:27,11/23/2021 4:54:04 a. m.,13.4,4.85,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,38.8,2.95
2021-11-23 04:31:32,11/23/2021 4:54:09 a. m.,13.4,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,38.7,2.94
2021-11-23 04:31:37,11/23/2021 4:54:14 a. m.,13.4,4.86,134.5,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.783,38.6,2.93
2021-11-23 04:31:42,11/23/2021 4:54:19 a. m.,13.4,4.86,134.5,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.779000000000002,38.5,2.93
2021-11-23 04:31:47,11/23/2021 4:54:24 a. m.,13.4,4.86,134.6,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.782,38.5,2.92
2021-11-23 04:31:52,11/23/2021 4:54:29 a. m.,13.4,4.85,134.7,315.1,690.0,538.0,1.4,0.345,0.34,0.0,10.780999999999999,38.4,2.92
