Datetime,Water Temperature,Ambient Temperature,Humidity,Water Level,Rain,Light,UV,Turbidity,Dissolved Oxygen,pH,Total Dissolved Solids
2021-11-03 03:10:36,15.56,13.4,86.0,31.46,677.0,29.0,0.0,-1756.11,6.43,2.97,277.13
2021-11-03 03:10:41,15.63,13.4,86.0,31.1,667.0,28.0,0.0,-915.12,6.52,3.1,275.48
2021-11-03 03:10:46,15.63,13.4,86.0,31.56,696.0,29.0,0.0,-1829.82,6.39,3.08,276.3
2021-11-03 03:10:51,15.63,13.4,86.0,31.03,716.0,28.0,0.0,-928.48,6.56,3.02,273.01
2021-11-03 03:10:56,15.63,13.3,86.0,31.56,722.0,29.0,0.0,-1741.44,6.65,3.01,274.65
2021-11-03 03:11:01,15.63,13.3,86.0,31.08,746.0,28.0,0.0,-1311.56,6.65,3.02,273.01
2021-11-03 03:11:06,15.63,13.2,86.0,31.56,594.0,28.0,0.0,-1367.72,6.69,3.14,277.95
2021-11-03 03:11:11,15.56,13.2,86.0,30.62,643.0,27.0,0.0,-1509.67,6.52,3.12,276.3
2021-11-03 03:11:16,15.63,13.1,86.0,31.47,673.0,29.0,0.0,-888.48,6.69,3.1,276.3
2021-11-03 03:11:21,15.56,13.1,86.0,31.49,693.0,28.0,0.0,-1438.41,6.78,3.15,275.48
2021-11-03 03:11:26,15.63,13.0,86.0,31.05,694.0,28.0,0.0,-1311.56,6.69,3.06,277.95
2021-11-03 03:11:31,15.56,13.0,86.0,31.51,704.0,27.0,0.0,-1438.41,6.74,3.14,276.3
2021-11-03 03:11:36,15.63,12.9,85.0,31.51,701.0,28.0,0.0,-1311.56,6.78,3.08,274.65
2021-11-03 03:11:41,15.56,12.9,85.0,31.49,691.0,28.0,0.0,-1367.72,6.65,3.15,273.01
2021-11-03 03:11:46,15.63,12.9,85.0,31.1,628.0,27.0,0.0,-1325.57,6.56,3.08,278.78
2021-11-03 03:11:51,15.63,12.9,85.0,31.1,686.0,27.0,0.0,-1410.07,6.78,3.01,273.01
2021-11-03 03:11:56,15.56,12.9,85.0,31.53,700.0,28.0,0.0,-875.19,6.69,3.04,276.3
2021-11-03 03:12:01,15.56,12.9,85.0,31.51,689.0,28.0,0.0,-1610.36,6.56,3.04,273.83
2021-11-03 03:12:06,15.56,12.9,85.0,31.07,698.0,28.0,0.0,-1367.72,6.78,3.14,275.48
2021-11-03 03:12:11,15.56,12.9,85.0,31.61,709.0,28.0,0.0,-968.69,6.69,3.1,277.95
2021-11-03 03:12:16,15.56,12.9,85.0,31.47,706.0,27.0,0.0,-1214.15,6.52,3.12,277.13
2021-11-03 03:12:21,15.63,12.9,85.0,31.58,717.0,28.0,0.0,-1452.62,6.65,3.12,277.95
2021-11-03 03:12:26,15.56,13.0,86.0,31.58,729.0,27.0,0.0,-1022.61,6.69,3.23,272.19
2021-11-03 03:12:31,15.56,13.0,86.0,31.44,745.0,27.0,0.0,-1395.93,6.52,3.15,273.83
2021-11-03 03:12:36,15.56,13.0,86.0,31.08,655.0,27.0,0.0,-1395.93,6.56,3.12,277.13
2021-11-03 03:12:41,15.56,13.0,86.0,31.07,684.0,27.0,0.0,-1381.81,6.56,3.01,273.83
2021-11-03 03:12:46,15.56,13.0,86.0,31.58,698.0,27.0,0.0,-1381.81,6.61,3.06,276.3
2021-11-03 03:12:51,15.56,13.0,86.0,31.46,706.0,27.0,0.0,-1117.83,6.69,3.02,275.48
2021-11-03 03:12:56,15.56,12.9,85.0,31.58,709.0,27.0,0.0,-1481.1,6.56,3.12,272.19
2021-11-03 03:13:01,15.56,12.9,85.0,31.05,712.0,27.0,0.0,-1466.85,6.78,3.1,278.78
2021-11-03 03:13:06,15.56,12.9,85.0,31.58,695.0,27.0,0.0,-1297.58,6.56,3.1,272.19
2021-11-03 03:13:11,15.56,12.9,85.0,31.46,703.0,27.0,0.0,-1424.23,6.61,3.17,274.65
2021-11-03 03:13:16,15.56,12.9,85.0,31.59,700.0,28.0,0.0,-1283.62,6.48,3.14,273.01
2021-11-03 03:13:21,15.56,12.9,85.0,31.05,716.0,27.0,0.0,-1800.27,6.43,3.14,273.83
2021-11-03 03:13:26,15.56,12.9,85.0,31.58,633.0,27.0,0.0,-1186.52,6.65,3.02,276.3
2021-11-03 03:13:31,15.56,12.9,85.0,31.46,669.0,27.0,0.0,-1353.64,6.61,3.08,278.78
2021-11-03 03:13:36,15.56,12.9,85.0,31.58,691.0,27.0,0.0,-1381.81,6.52,3.04,275.48
2021-11-03 03:13:41,15.56,12.9,85.0,31.46,699.0,27.0,0.0,-1353.64,6.43,3.12,273.01
2021-11-03 03:13:46,15.56,12.8,85.0,31.47,708.0,28.0,0.0,-1829.82,6.61,3.08,273.83
2021-11-03 03:13:51,15.56,12.8,85.0,31.05,717.0,27.0,0.0,-1063.29,6.61,3.02,273.83
2021-11-03 03:13:56,15.56,12.8,85.0,31.58,691.0,28.0,0.0,-1410.07,6.56,3.12,273.01
2021-11-03 03:14:01,15.56,12.8,85.0,31.1,596.0,27.0,0.0,-1538.33,6.61,3.01,275.48
2021-11-03 03:14:06,15.56,12.8,85.0,31.07,673.0,27.0,0.0,-1297.58,6.69,3.06,273.01
2021-11-03 03:14:11,15.56,12.8,85.0,31.49,702.0,27.0,0.0,-1668.39,6.39,3.12,274.65
2021-11-03 03:14:16,15.56,12.8,85.0,31.12,711.0,28.0,0.0,-1339.59,6.52,3.04,276.3
2021-11-03 03:14:21,15.56,12.8,85.0,31.49,728.0,27.0,0.0,-875.19,6.56,3.02,274.65
2021-11-03 03:14:26,15.56,12.7,85.0,31.12,684.0,28.0,0.0,-1410.07,6.65,3.02,278.78
2021-11-03 03:14:31,15.56,12.7,85.0,31.51,701.0,28.0,0.0,-1523.99,6.56,3.15,275.48
2021-11-03 03:14:36,15.56,12.7,85.0,31.47,613.0,28.0,0.0,-982.14,6.78,3.06,273.83
2021-11-03 03:14:41,15.56,12.7,85.0,31.51,672.0,26.0,0.0,-1438.41,6.69,3.14,274.65
2021-11-03 03:14:46,15.56,12.8,85.0,31.53,670.0,27.0,0.0,-1353.64,6.65,3.21,273.01
2021-11-03 03:14:51,15.56,12.8,85.0,31.61,696.0,26.0,0.0,-1104.16,6.83,3.12,272.19
2021-11-03 03:14:56,15.56,12.8,85.0,31.58,709.0,27.0,0.0,-1682.96,6.56,3.12,277.95
2021-11-03 03:15:01,15.56,12.8,85.0,31.15,650.0,26.0,0.0,-1452.62,6.65,3.1,275.48
2021-11-03 03:15:06,15.56,12.9,85.0,31.46,683.0,27.0,0.0,-1325.57,6.61,3.12,273.01
2021-11-03 03:15:11,15.56,12.9,85.0,31.15,713.0,27.0,0.0,-1481.1,6.61,3.12,273.01
2021-11-03 03:15:16,15.56,12.9,85.0,31.92,728.0,26.0,0.0,-915.12,6.78,3.08,276.3
2021-11-03 03:15:21,15.56,12.9,85.0,31.51,616.0,26.0,0.0,-1785.53,6.56,3.04,274.65
2021-11-03 03:15:26,15.56,12.8,85.0,31.47,669.0,26.0,0.0,-1214.15,6.69,3.04,277.95
2021-11-03 03:15:31,15.56,12.8,85.0,31.46,698.0,26.0,0.0,-1325.57,6.56,3.04,273.83
2021-11-03 03:15:36,15.56,12.9,85.0,31.47,689.0,27.0,0.0,-1509.67,6.69,3.12,274.65
2021-11-03 03:15:41,15.56,12.9,85.0,31.05,694.0,26.0,0.0,-1311.56,6.61,3.1,277.95
2021-11-03 03:15:46,15.56,12.9,85.0,31.07,670.0,27.0,0.0,-1297.58,6.56,3.14,277.95
2021-11-03 03:15:51,15.56,12.9,85.0,31.46,679.0,27.0,0.0,-1874.32,6.43,3.17,277.95
2021-11-03 03:15:56,15.56,12.8,85.0,31.47,684.0,27.0,0.0,-1325.57,6.61,3.1,277.95
2021-11-03 03:16:01,15.56,12.8,85.0,31.46,708.0,27.0,0.0,-1353.64,6.48,3.08,274.65
2021-11-03 03:16:06,15.56,12.8,85.0,31.46,719.0,27.0,0.0,-1756.11,6.39,3.21,273.83
2021-11-03 03:16:11,15.56,12.8,85.0,31.05,686.0,27.0,0.0,-1228.0,6.56,3.08,275.48
2021-11-03 03:16:16,15.56,12.8,85.0,31.47,709.0,27.0,0.0,-1339.59,6.48,3.15,273.01
2021-11-03 03:16:21,15.56,12.8,85.0,31.56,708.0,26.0,0.0,-1438.41,6.56,3.15,274.65
2021-11-03 03:16:26,15.56,12.7,85.0,31.47,740.0,26.0,0.0,-1311.56,6.56,3.1,276.3
2021-11-03 03:16:31,15.56,12.7,85.0,31.13,759.0,26.0,0.0,-1481.1,6.61,3.1,272.19
2021-11-03 03:16:36,15.56,12.7,85.0,31.47,672.0,27.0,0.0,-1452.62,6.56,3.14,277.95
2021-11-03 03:16:41,15.56,12.7,85.0,31.56,715.0,27.0,0.0,-1022.61,6.69,3.14,273.83
2021-11-03 03:16:46,15.56,12.7,85.0,31.47,690.0,27.0,0.0,-1726.78,6.43,3.15,276.3
2021-11-03 03:16:51,15.56,12.7,85.0,31.61,715.0,27.0,0.0,-1395.93,6.48,3.06,277.13
2021-11-03 03:16:56,15.56,12.6,85.0,31.46,739.0,27.0,0.0,-1255.76,6.65,3.15,274.65
2021-11-03 03:17:01,15.56,12.6,85.0,31.61,687.0,27.0,0.0,-1785.53,6.69,3.12,274.65
2021-11-03 03:17:06,15.56,12.6,85.0,31.05,717.0,27.0,0.0,-1325.57,6.65,3.14,276.3
2021-11-03 03:17:11,15.56,12.6,85.0,31.59,732.0,27.0,0.0,-1424.23,6.78,3.04,275.48
2021-11-03 03:17:16,15.56,12.6,85.0,31.05,700.0,27.0,0.0,-1438.41,6.61,3.12,273.01
2021-11-03 03:17:21,15.56,12.6,85.0,31.08,707.0,27.0,0.0,-1481.1,6.65,3.08,273.83
2021-11-03 03:17:26,15.56,12.6,85.0,31.05,655.0,28.0,0.0,-1255.76,6.56,3.06,272.19
2021-11-03 03:17:31,15.56,12.6,85.0,31.08,710.0,27.0,0.0,-1410.07,6.65,3.04,274.65
2021-11-03 03:17:36,15.56,12.7,85.0,31.05,732.0,27.0,0.0,-1297.58,6.52,3.15,277.13
2021-11-03 03:17:41,15.56,12.7,85.0,31.05,713.0,27.0,0.0,-1770.81,6.56,3.12,274.65
2021-11-03 03:17:46,15.56,12.8,85.0,31.13,724.0,27.0,0.0,-1297.58,6.56,2.97,277.13
2021-11-03 03:17:51,15.56,12.8,85.0,31.59,653.0,27.0,0.0,-1297.58,6.56,3.12,274.65
2021-11-03 03:17:56,15.56,12.7,85.0,31.56,674.0,28.0,0.0,-1410.07,6.69,2.9,276.3
2021-11-03 03:18:01,15.56,12.7,85.0,31.17,685.0,27.0,0.0,-1325.57,6.65,2.93,273.01
2021-11-03 03:18:06,15.56,12.6,85.0,31.15,673.0,28.0,0.0,-1297.58,6.83,2.99,276.3
2021-11-03 03:18:11,15.56,12.6,85.0,31.49,687.0,28.0,0.0,-1424.23,7.0,3.02,273.01
2021-11-03 03:18:16,15.56,12.7,85.0,31.1,660.0,28.0,0.0,-1595.91,6.87,3.08,273.83
2021-11-03 03:18:21,15.56,12.7,85.0,31.49,701.0,28.0,0.0,-1367.72,6.87,2.97,273.83
2021-11-03 03:18:26,15.56,12.7,85.0,31.17,717.0,28.0,0.0,-1049.7,6.91,3.02,276.3
2021-11-03 03:18:31,15.56,12.7,85.0,31.51,719.0,27.0,0.0,-1438.41,6.83,3.14,272.19
2021-11-03 03:18:36,15.56,12.7,85.0,31.49,735.0,28.0,0.0,-1297.58,6.96,2.97,276.3
2021-11-03 03:18:41,15.56,12.7,85.0,31.49,695.0,28.0,0.0,-1395.93,6.91,3.02,277.13
2021-11-03 03:18:46,15.56,12.9,85.0,31.51,680.0,28.0,0.0,-1297.58,7.13,2.91,273.01
2021-11-03 03:18:51,15.56,12.9,85.0,31.49,712.0,28.0,0.0,-1325.57,7.04,2.97,272.19
2021-11-03 03:18:56,15.56,12.8,85.0,31.1,721.0,28.0,0.0,-1726.78,6.96,3.06,273.01
2021-11-03 03:19:01,15.56,12.8,85.0,31.07,759.0,28.0,0.0,-1325.57,6.87,3.14,277.13
2021-11-03 03:19:06,15.56,12.8,85.0,31.49,761.0,27.0,0.0,-888.48,7.0,3.12,275.48
2021-11-03 03:19:11,15.56,12.8,85.0,31.53,771.0,27.0,0.0,-1452.62,6.91,3.17,271.38
2021-11-03 03:19:16,15.56,12.9,85.0,31.49,772.0,28.0,0.0,-1255.76,6.74,3.1,273.01
2021-11-03 03:19:21,15.56,12.9,85.0,31.51,649.0,28.0,0.0,-1381.81,6.83,3.21,273.83
2021-11-03 03:19:26,15.56,12.8,85.0,31.61,663.0,28.0,0.0,-1255.76,6.78,3.12,276.3
2021-11-03 03:19:31,15.56,12.8,85.0,31.49,674.0,28.0,0.0,-1452.62,6.69,3.04,273.83
2021-11-03 03:19:36,15.5,12.9,85.0,31.2,678.0,28.0,0.0,-1297.58,6.83,3.04,274.65
2021-11-03 03:19:41,15.56,12.9,85.0,31.49,685.0,28.0,0.0,-1353.64,6.74,3.1,277.95
2021-11-03 03:19:46,15.56,12.9,85.0,31.1,686.0,28.0,0.0,-1770.81,6.65,3.08,273.83
2021-11-03 03:19:51,15.56,12.9,85.0,31.49,710.0,28.0,0.0,-1297.58,6.74,3.02,274.65
2021-11-03 03:19:56,15.56,12.9,85.0,31.51,626.0,28.0,0.0,-1297.58,6.69,3.04,277.95
2021-11-03 03:20:01,15.56,12.9,85.0,31.2,691.0,28.0,0.0,-1381.81,6.61,2.97,273.83
2021-11-03 03:20:06,15.56,13.0,86.0,31.2,685.0,28.0,0.0,-955.26,6.61,3.01,274.65
2021-11-03 03:20:11,15.56,13.0,86.0,31.49,711.0,28.0,0.0,-1552.69,6.56,3.01,273.01
2021-11-03 03:20:16,15.56,13.1,86.0,31.51,714.0,29.0,0.0,-1395.93,6.65,3.02,275.48
2021-11-03 03:20:21,15.56,13.1,86.0,31.59,719.0,28.0,0.0,-1325.57,6.65,3.17,274.65
2021-11-03 03:20:26,15.5,13.1,86.0,31.1,688.0,28.0,0.0,-1339.59,6.69,3.17,273.01
2021-11-03 03:20:31,15.56,13.1,86.0,31.51,695.0,29.0,0.0,-1367.72,6.61,3.15,272.19
2021-11-03 03:20:36,15.56,13.1,86.0,31.61,698.0,28.0,0.0,-1381.81,6.69,3.14,273.83
2021-11-03 03:20:41,15.56,13.1,86.0,31.49,707.0,28.0,0.0,-1353.64,6.61,3.02,273.83
2021-11-03 03:20:46,15.56,13.1,86.0,30.74,674.0,28.0,0.0,-1395.93,6.69,3.08,276.3
2021-11-03 03:20:51,15.5,13.1,86.0,31.49,703.0,28.0,0.0,-1741.44,6.48,3.08,273.01
2021-11-03 03:20:56,15.56,13.1,86.0,31.61,720.0,28.0,0.0,-1297.58,6.48,3.08,274.65
2021-11-03 03:21:01,15.56,13.1,86.0,31.47,746.0,27.0,0.0,-1186.52,6.56,3.08,273.83
2021-11-03 03:21:06,15.56,13.1,86.0,31.19,757.0,27.0,0.0,-1395.93,6.56,3.12,273.83
2021-11-03 03:21:11,15.5,13.1,86.0,31.49,707.0,28.0,0.0,-1424.23,6.69,3.15,274.65
2021-11-03 03:21:16,15.56,13.1,86.0,31.1,719.0,29.0,0.0,-1353.64,6.69,3.17,273.01
2021-11-03 03:21:21,15.5,13.1,86.0,31.47,749.0,28.0,0.0,-1395.93,6.78,3.14,272.19
2021-11-03 03:21:26,15.5,13.1,86.0,31.03,753.0,28.0,0.0,-1381.81,6.48,3.1,273.83
2021-11-03 03:21:31,15.5,13.1,86.0,31.47,762.0,27.0,0.0,-1353.64,6.52,3.08,272.19
2021-11-03 03:21:36,15.5,13.1,86.0,31.08,762.0,27.0,0.0,-1395.93,6.69,3.15,277.95
2021-11-03 03:21:41,15.56,13.1,86.0,31.47,770.0,27.0,0.0,-1595.91,6.48,3.23,275.48
2021-11-03 03:21:46,15.56,13.1,86.0,31.08,770.0,28.0,0.0,-1228.0,6.69,3.12,276.3
2021-11-03 03:21:51,15.5,13.1,86.0,31.49,687.0,28.0,0.0,-1438.41,6.61,3.01,277.95
2021-11-03 03:21:56,15.5,12.9,85.0,31.1,696.0,27.0,0.0,-1311.56,6.56,3.1,277.95
2021-11-03 03:22:01,15.5,12.9,85.0,31.51,706.0,27.0,0.0,-915.12,6.65,3.12,273.01
2021-11-03 03:22:06,15.56,12.9,85.0,31.51,708.0,27.0,0.0,-1653.85,6.56,3.15,276.3
2021-11-03 03:22:11,15.5,12.9,85.0,31.08,722.0,28.0,0.0,-1049.7,6.65,3.12,275.48
2021-11-03 03:22:16,15.5,12.9,85.0,31.49,751.0,28.0,0.0,-1712.15,6.65,3.23,276.3
2021-11-03 03:22:21,15.56,12.9,85.0,31.47,756.0,27.0,0.0,-1104.16,6.69,3.23,273.01
2021-11-03 03:22:26,15.5,13.0,86.0,31.49,757.0,28.0,0.0,-1770.81,6.56,3.25,276.3
2021-11-03 03:22:31,15.5,13.0,86.0,31.08,766.0,27.0,0.0,-1311.56,6.78,3.19,273.83
2021-11-03 03:22:36,15.5,13.0,86.0,31.49,767.0,27.0,0.0,-1381.81,6.61,3.15,273.83
2021-11-03 03:22:41,15.5,13.0,86.0,31.47,774.0,27.0,0.0,-1325.57,6.61,3.14,273.01
2021-11-03 03:22:46,15.5,13.0,86.0,31.08,772.0,27.0,0.0,-1325.57,6.65,3.04,271.38
2021-11-03 03:22:51,15.5,13.0,86.0,31.47,778.0,26.0,0.0,-1395.93,6.52,3.1,276.3
2021-11-03 03:22:56,15.5,13.1,86.0,31.13,776.0,27.0,0.0,-1353.64,6.48,3.06,273.83
2021-11-03 03:23:01,15.5,13.1,86.0,31.49,735.0,27.0,0.0,-1367.72,6.52,3.1,277.95
2021-11-03 03:23:06,15.5,13.0,86.0,31.2,743.0,27.0,0.0,-1325.57,6.56,3.04,275.48
2021-11-03 03:23:11,15.5,13.0,86.0,31.49,751.0,27.0,0.0,-1452.62,6.56,3.04,272.19
2021-11-03 03:23:16,15.5,13.0,86.0,30.73,752.0,26.0,0.0,-1367.72,6.61,3.12,274.65
2021-11-03 03:23:21,15.5,13.0,86.0,31.1,618.0,26.0,0.0,-928.48,6.65,3.06,277.95
2021-11-03 03:23:26,15.5,13.0,86.0,31.56,681.0,27.0,0.0,-1424.23,6.78,3.19,277.13
2021-11-03 03:23:31,15.5,13.0,86.0,31.1,701.0,27.0,0.0,-1639.33,6.56,3.15,274.65
2021-11-03 03:23:36,15.5,12.9,85.0,31.2,712.0,27.0,0.0,-1283.62,6.69,3.02,277.95
2021-11-03 03:23:41,15.5,12.9,85.0,31.49,726.0,27.0,0.0,-1963.91,6.61,3.06,272.19
2021-11-03 03:23:46,15.5,12.9,85.0,31.13,747.0,27.0,0.0,-1036.15,6.78,3.1,273.01
2021-11-03 03:23:51,15.5,12.9,85.0,31.47,755.0,26.0,0.0,-1452.62,6.48,3.1,276.3
2021-11-03 03:23:56,15.5,12.8,85.0,31.61,756.0,27.0,0.0,-1452.62,6.69,3.02,275.48
2021-11-03 03:24:01,15.5,12.8,85.0,31.47,765.0,26.0,0.0,-1509.67,6.56,3.14,277.13
2021-11-03 03:24:06,15.5,12.8,85.0,31.08,762.0,27.0,0.0,-1022.61,6.74,3.04,277.13
2021-11-03 03:24:11,15.5,12.8,85.0,31.07,773.0,27.0,0.0,-1438.41,6.61,3.14,276.3
2021-11-03 03:24:16,15.5,12.8,85.0,31.13,772.0,26.0,0.0,-1311.56,6.56,3.14,277.13
2021-11-03 03:24:21,15.5,12.8,85.0,31.47,780.0,26.0,0.0,-968.69,6.65,3.1,274.65
2021-11-03 03:24:26,15.5,12.7,85.0,31.54,777.0,27.0,0.0,-1381.81,6.56,3.14,273.83
2021-11-03 03:24:31,15.5,12.7,85.0,31.59,787.0,26.0,0.0,-1466.85,6.65,3.12,272.19
2021-11-03 03:24:36,15.5,12.7,85.0,31.56,788.0,26.0,0.0,-1269.68,6.78,3.12,274.65
2021-11-03 03:24:41,15.5,12.7,85.0,31.08,796.0,26.0,0.0,-1452.62,6.56,3.17,273.01
2021-11-03 03:24:46,15.5,12.7,85.0,31.13,796.0,26.0,0.0,-1466.85,6.65,3.15,273.83
2021-11-03 03:24:51,15.5,12.7,85.0,31.47,802.0,25.0,0.0,-1395.93,6.69,3.14,273.01
2021-11-03 03:24:56,15.5,12.6,85.0,31.15,797.0,25.0,0.0,-1395.93,6.65,3.17,276.3
2021-11-03 03:25:01,15.5,12.6,85.0,31.49,805.0,26.0,0.0,-1367.72,6.52,3.17,275.48
2021-11-03 03:25:06,15.5,12.7,85.0,31.49,802.0,25.0,0.0,-1158.98,6.65,3.12,272.19
2021-11-03 03:25:11,15.5,12.7,85.0,30.66,811.0,26.0,0.0,-1395.93,6.61,3.14,273.83
2021-11-03 03:25:16,15.5,12.7,85.0,31.1,625.0,26.0,0.0,-1889.19,6.74,3.06,276.3
2021-11-03 03:25:21,15.5,12.7,85.0,31.51,653.0,26.0,0.0,-1395.93,6.61,3.12,277.13
2021-11-03 03:25:26,15.5,12.7,85.0,31.46,666.0,26.0,0.0,-1269.68,6.56,3.15,273.01
2021-11-03 03:25:31,15.5,12.7,85.0,31.03,724.0,26.0,0.0,-1756.11,6.52,3.12,273.01
2021-11-03 03:25:36,15.5,12.7,85.0,31.46,749.0,26.0,0.0,-1228.0,6.56,3.12,274.65
2021-11-03 03:25:41,15.5,12.7,85.0,31.08,761.0,25.0,0.0,-1438.41,6.48,3.19,275.48
2021-11-03 03:25:46,15.5,12.8,85.0,31.15,761.0,26.0,0.0,-1241.87,6.52,3.19,275.48
2021-11-03 03:25:51,15.5,12.8,85.0,31.47,766.0,25.0,0.0,-1741.44,6.48,3.23,273.83
2021-11-03 03:25:56,15.5,12.8,85.0,31.19,764.0,25.0,0.0,-1022.61,6.56,3.15,275.48
2021-11-03 03:26:01,15.5,12.8,85.0,31.47,771.0,25.0,0.0,-1844.63,6.56,3.21,277.13
2021-11-03 03:26:06,15.5,12.8,85.0,30.78,767.0,26.0,0.0,-968.69,6.65,3.12,271.38
2021-11-03 03:26:11,15.5,12.8,85.0,31.47,773.0,25.0,0.0,-1726.78,6.39,3.14,277.13
2021-11-03 03:26:16,15.5,12.9,85.0,31.59,777.0,25.0,0.0,-1311.56,6.43,3.04,276.3
2021-11-03 03:26:21,15.5,12.9,85.0,31.47,782.0,25.0,0.0,-1339.59,6.56,3.14,274.65
2021-11-03 03:26:26,15.5,12.9,85.0,31.19,783.0,26.0,0.0,-1395.93,6.61,3.04,271.38
2021-11-03 03:26:31,15.5,12.9,85.0,31.47,790.0,25.0,0.0,-1090.51,6.74,3.12,274.65
2021-11-03 03:26:36,15.5,12.8,85.0,30.64,764.0,25.0,0.0,-1741.44,6.61,3.23,275.48
2021-11-03 03:26:41,15.5,12.8,85.0,31.47,761.0,25.0,0.0,-968.69,6.78,3.26,275.48
2021-11-03 03:26:46,15.5,12.9,85.0,31.1,761.0,26.0,0.0,-1424.23,6.61,3.21,272.19
2021-11-03 03:26:51,15.5,12.9,85.0,31.47,766.0,24.0,0.0,-1367.72,6.56,2.93,276.3
2021-11-03 03:26:56,15.5,12.8,85.0,31.49,763.0,25.0,0.0,-1339.59,6.61,3.12,276.3
2021-11-03 03:27:01,15.5,12.8,85.0,31.19,766.0,25.0,0.0,-1639.33,6.74,3.14,273.01
2021-11-03 03:27:06,15.5,12.9,85.0,31.03,767.0,24.0,0.0,-928.48,6.78,3.12,275.48
2021-11-03 03:27:11,15.5,12.9,85.0,31.58,778.0,25.0,0.0,-1438.41,6.87,3.12,276.3
2021-11-03 03:27:16,15.5,12.8,85.0,31.46,776.0,25.0,0.0,-1438.41,6.74,3.21,277.13
2021-11-03 03:27:21,15.5,12.8,85.0,31.17,784.0,24.0,0.0,-1022.61,6.83,3.14,277.13
2021-11-03 03:27:26,15.5,12.8,85.0,31.44,780.0,25.0,0.0,-1410.07,6.78,3.06,273.01
2021-11-03 03:27:31,15.5,12.8,85.0,31.58,788.0,24.0,0.0,-1424.23,6.69,3.17,277.13
2021-11-03 03:27:36,15.5,12.8,85.0,31.49,789.0,25.0,0.0,-1395.93,6.69,3.12,275.48
2021-11-03 03:27:41,15.5,12.8,85.0,31.47,790.0,24.0,0.0,-1889.19,6.65,3.12,275.48
2021-11-03 03:27:46,15.5,12.6,85.0,31.44,790.0,25.0,0.0,-982.14,6.87,3.1,273.83
2021-11-03 03:27:51,15.5,12.6,85.0,31.59,795.0,25.0,0.0,-1466.85,6.78,3.21,275.48
2021-11-03 03:27:56,15.5,12.6,85.0,31.49,798.0,25.0,0.0,-1339.59,6.69,3.17,271.38
2021-11-03 03:28:01,15.5,12.6,85.0,31.59,805.0,24.0,0.0,-1452.62,6.78,3.12,277.13
2021-11-03 03:28:06,15.5,12.6,85.0,31.61,801.0,25.0,0.0,-1567.07,6.74,3.08,271.38
2021-11-03 03:28:11,15.5,12.6,85.0,31.61,612.0,25.0,0.0,-1381.81,6.69,3.19,273.83
2021-11-03 03:28:16,15.5,12.7,85.0,31.56,665.0,25.0,0.0,-1438.41,6.69,3.19,273.83
2021-11-03 03:28:21,15.5,12.7,85.0,31.51,704.0,25.0,0.0,-1452.62,6.61,3.19,277.13
2021-11-03 03:28:26,15.5,12.6,85.0,31.46,716.0,26.0,0.0,-1367.72,6.83,3.17,272.19
2021-11-03 03:28:31,15.5,12.6,85.0,31.49,751.0,25.0,0.0,-1353.64,6.52,3.25,273.01
2021-11-03 03:28:36,15.5,12.6,85.0,31.46,757.0,25.0,0.0,-1367.72,6.61,3.14,272.19
2021-11-03 03:28:41,15.5,12.6,85.0,31.44,766.0,24.0,0.0,-1410.07,6.56,3.23,273.01
2021-11-03 03:28:46,15.5,12.7,85.0,31.44,767.0,24.0,0.0,-1395.93,6.52,3.19,274.65
2021-11-03 03:28:51,15.5,12.7,85.0,31.08,777.0,24.0,0.0,-1009.1,6.56,3.21,273.01
2021-11-03 03:28:56,15.44,12.6,85.0,31.44,769.0,25.0,0.0,-1452.62,6.48,3.17,272.19
2021-11-03 03:29:01,15.5,12.6,85.0,31.49,780.0,24.0,0.0,-1452.62,6.52,3.26,273.01
2021-11-03 03:29:06,15.5,12.6,85.0,31.08,778.0,25.0,0.0,-1339.59,6.48,3.14,275.48
2021-11-03 03:29:11,15.5,12.6,85.0,31.08,791.0,24.0,0.0,-1844.63,6.48,3.06,276.3
2021-11-03 03:29:16,15.44,12.6,85.0,31.44,787.0,24.0,0.0,-982.14,6.74,3.04,273.83
2021-11-03 03:29:21,15.44,12.6,85.0,31.08,794.0,24.0,0.0,-1948.92,6.61,3.1,271.38
2021-11-03 03:29:26,15.5,12.6,85.0,31.44,793.0,24.0,0.0,-1325.57,6.69,3.08,272.19
2021-11-03 03:29:31,15.5,12.6,85.0,31.08,799.0,24.0,0.0,-1438.41,6.74,3.14,273.01
2021-11-03 03:29:36,15.5,12.6,85.0,31.56,799.0,24.0,0.0,-1770.81,6.74,3.17,277.13
2021-11-03 03:29:41,15.44,12.6,85.0,31.08,806.0,23.0,0.0,-1353.64,6.83,3.23,273.83
2021-11-03 03:29:46,15.5,12.6,85.0,31.56,790.0,25.0,0.0,-1395.93,6.96,3.25,272.19
2021-11-03 03:29:51,15.5,12.6,85.0,31.49,799.0,24.0,0.0,-1509.67,6.83,3.32,273.83
2021-11-03 03:29:56,15.5,12.5,85.0,31.15,789.0,24.0,0.0,-1036.15,6.78,3.19,276.3
2021-11-03 03:30:01,15.44,12.5,85.0,31.49,795.0,24.0,0.0,-1829.82,6.65,3.12,275.48
2021-11-03 03:30:06,15.5,12.5,85.0,31.61,784.0,25.0,0.0,-1311.56,6.69,3.19,275.48
2021-11-03 03:30:11,15.5,12.5,85.0,31.51,618.0,25.0,0.0,-1452.62,6.96,3.21,273.01
